Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
"No debate, Bolsonaro disse: Lula defendia que se roubassem celular pra tomar uma cervejinha",AFP Checamos,https://checamos.afp.com/doc.afp.com.32KE3DT,Falso,2022-09-30 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTE2Ey1LU7tGrmBfjBLPkFkBI2QC6-i2WHFwp-G3CvwS4649AM5,"['Debate', 'Jair Bolsonaro', 'Luiz Inácio Lula da Silva', 'Telefone celular']"
Bolsonaro disse que lidou melhor com o desmatamento na Amazônia do que Lula,AFP Checamos,https://checamos.afp.com/doc.afp.com.32MD4Q6,Enganoso,2022-10-29 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTvDb5IxiFGgIYcVRLkjPNJL6x8kOYxZcAENa-OXebn-yzOCQy_,"['Jair Bolsonaro', 'Luiz Inácio Lula da Silva', 'Desflorestação', 'Amazônia', 'desmatamento da Floresta Amazônica']"
